,glac_id,WGMS_ID,x,y,NAME,FRONT_VARIATION,Year,onDrive
485,G018428E68052N,331,18.428,68.052,PASSUSJIETNA E,-20,1998,FALSE
486,G018428E68052N,331,18.428,68.052,PASSUSJIETNA E,-60,2006,FALSE
487,G018428E68052N,331,18.428,68.052,PASSUSJIETNA E,-32,2010,FALSE
488,G018428E68052N,331,18.428,68.052,PASSUSJIETNA E,-10,2013,FALSE
489,G018428E68052N,331,18.428,68.052,PASSUSJIETNA E,-17,2016,FALSE
490,G018686E68081N,1461,18.686,68.081,MARMAGLACIAEREN,-161,1991,FALSE
491,G018686E68081N,1461,18.686,68.081,MARMAGLACIAEREN,-65,2008,FALSE
492,G018686E68081N,1461,18.686,68.081,MARMAGLACIAEREN,-23,2012,FALSE
493,G018686E68081N,1461,18.686,68.081,MARMAGLACIAEREN,-22,2013,FALSE
494,G018686E68081N,1461,18.686,68.081,MARMAGLACIAEREN,-22,2014,FALSE
495,G018686E68081N,1461,18.686,68.081,MARMAGLACIAEREN,-6,2016,FALSE
496,G018686E68081N,1461,18.686,68.081,MARMAGLACIAEREN,0,2017,FALSE
497,G018434E67976N,343,18.434,67.976,UNNA RAEITA GLACIAEREN,42,1951,FALSE
498,G018434E67976N,343,18.434,67.976,UNNA RAEITA GLACIAEREN,-6,1967,FALSE
499,G018434E67976N,343,18.434,67.976,UNNA RAEITA GLACIAEREN,-5,1968,FALSE
500,G018434E67976N,343,18.434,67.976,UNNA RAEITA GLACIAEREN,-8,1971,FALSE
501,G018434E67976N,343,18.434,67.976,UNNA RAEITA GLACIAEREN,-12,1972,FALSE
502,G018434E67976N,343,18.434,67.976,UNNA RAEITA GLACIAEREN,-23.6,1985,FALSE
503,G018434E67976N,343,18.434,67.976,UNNA RAEITA GLACIAEREN,-8,1988,FALSE
504,G018434E67976N,343,18.434,67.976,UNNA RAEITA GLACIAEREN,0,1989,FALSE
505,G018434E67976N,343,18.434,67.976,UNNA RAEITA GLACIAEREN,0,1990,FALSE
506,G018434E67976N,343,18.434,67.976,UNNA RAEITA GLACIAEREN,0,1991,FALSE
507,G018434E67976N,343,18.434,67.976,UNNA RAEITA GLACIAEREN,0,1992,FALSE
508,G018434E67976N,343,18.434,67.976,UNNA RAEITA GLACIAEREN,0,1993,FALSE
509,G018434E67976N,343,18.434,67.976,UNNA RAEITA GLACIAEREN,0,1994,FALSE
510,G018434E67976N,343,18.434,67.976,UNNA RAEITA GLACIAEREN,0,1995,FALSE
511,G018434E67976N,343,18.434,67.976,UNNA RAEITA GLACIAEREN,-2.6,1996,FALSE
512,G018434E67976N,343,18.434,67.976,UNNA RAEITA GLACIAEREN,-16,2011,FALSE
513,G018434E67976N,343,18.434,67.976,UNNA RAEITA GLACIAEREN,-10,2013,FALSE
514,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,5.5,1908,FALSE
515,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-17,1911,FALSE
516,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-52,1929,FALSE
517,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-6,1930,FALSE
518,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-70,1939,FALSE
519,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-48,1944,FALSE
520,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-11,1945,FALSE
521,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-15,1946,FALSE
522,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-20,1947,FALSE
523,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-22,1948,FALSE
524,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-14,1949,FALSE
525,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-15,1951,FALSE
526,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-15,1952,FALSE
527,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-17,1953,FALSE
528,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-16,1954,FALSE
529,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-9,1955,FALSE
530,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-7,1956,FALSE
531,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-10,1957,FALSE
532,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-7,1958,FALSE
533,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-4,1959,FALSE
534,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-15,1960,FALSE
535,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-12,1961,FALSE
536,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-9,1962,FALSE
537,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-11,1963,FALSE
538,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,0,1964,FALSE
539,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-5,1965,FALSE
540,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-10,1966,FALSE
541,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-5,1967,FALSE
542,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-5,1968,FALSE
543,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-9,1969,FALSE
544,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-13,1970,FALSE
545,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-6,1971,FALSE
546,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-8,1972,FALSE
547,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,0,1973,FALSE
548,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-2,1974,FALSE
549,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-2,1978,FALSE
550,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-7,1979,FALSE
551,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-8,1980,FALSE
552,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-1.5,1981,FALSE
553,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,0,1983,FALSE
554,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-2.5,1984,FALSE
555,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-12,1985,FALSE
556,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-3,1986,FALSE
557,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,0,1987,FALSE
558,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-9,1988,FALSE
559,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,0,1989,FALSE
560,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,0,1990,FALSE
561,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,0,1991,FALSE
562,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,0,1992,FALSE
563,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,0,1993,FALSE
564,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,0,1994,FALSE
565,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,0,1995,FALSE
566,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,0,2000,FALSE
567,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-1,2001,FALSE
568,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-2.1,2002,FALSE
569,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-14,2006,FALSE
570,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-10,2010,FALSE
571,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-18,2012,FALSE
572,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-5,2013,FALSE
573,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-22,2016,FALSE
574,G018569E67903N,332,18.569,67.903,STORGLACIAEREN,-16,2018,FALSE
575,G018384E68049N,345,18.384,68.049,PASSUSJIETNA W,-17,1969,FALSE
576,G018384E68049N,345,18.384,68.049,PASSUSJIETNA W,-23,1971,FALSE
577,G018384E68049N,345,18.384,68.049,PASSUSJIETNA W,-20,1972,FALSE
578,G018384E68049N,345,18.384,68.049,PASSUSJIETNA W,-29,1974,FALSE
579,G018384E68049N,345,18.384,68.049,PASSUSJIETNA W,-11,1977,FALSE
580,G018384E68049N,345,18.384,68.049,PASSUSJIETNA W,-7,1978,FALSE
581,G018384E68049N,345,18.384,68.049,PASSUSJIETNA W,-213,1988,FALSE
582,G018384E68049N,345,18.384,68.049,PASSUSJIETNA W,0,1989,FALSE
583,G018384E68049N,345,18.384,68.049,PASSUSJIETNA W,0,1990,FALSE
584,G018384E68049N,345,18.384,68.049,PASSUSJIETNA W,-2,1992,FALSE
585,G018384E68049N,345,18.384,68.049,PASSUSJIETNA W,-4,1993,FALSE
586,G018384E68049N,345,18.384,68.049,PASSUSJIETNA W,-2,1994,FALSE
587,G018384E68049N,345,18.384,68.049,PASSUSJIETNA W,0,1995,FALSE
588,G018384E68049N,345,18.384,68.049,PASSUSJIETNA W,-20,2013,FALSE
589,G018384E68049N,345,18.384,68.049,PASSUSJIETNA W,-12,2016,FALSE
590,G018399E67969N,335,18.399,67.969,STOUR RAEITAGLACIAEREN,-20,1971,FALSE
591,G018399E67969N,335,18.399,67.969,STOUR RAEITAGLACIAEREN,-17,1977,FALSE
592,G018399E67969N,335,18.399,67.969,STOUR RAEITAGLACIAEREN,-39.9,1985,FALSE
593,G018399E67969N,335,18.399,67.969,STOUR RAEITAGLACIAEREN,0,1992,FALSE
594,G018399E67969N,335,18.399,67.969,STOUR RAEITAGLACIAEREN,-5,1993,FALSE
595,G018399E67969N,335,18.399,67.969,STOUR RAEITAGLACIAEREN,-3,1994,FALSE
596,G018399E67969N,335,18.399,67.969,STOUR RAEITAGLACIAEREN,-1,1995,FALSE
597,G018399E67969N,335,18.399,67.969,STOUR RAEITAGLACIAEREN,-6.2,1996,FALSE
598,G018399E67969N,335,18.399,67.969,STOUR RAEITAGLACIAEREN,0,1997,FALSE
599,G018399E67969N,335,18.399,67.969,STOUR RAEITAGLACIAEREN,-35,2011,FALSE
600,G018399E67969N,335,18.399,67.969,STOUR RAEITAGLACIAEREN,-8,2013,FALSE
601,G018325E68360N,330,18.325,68.36,KARSOJIETNA,0,1909,FALSE
602,G018325E68360N,330,18.325,68.36,KARSOJIETNA,0,1917,FALSE
603,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-2.5,1919,FALSE
604,G018325E68360N,330,18.325,68.36,KARSOJIETNA,0,1920,FALSE
605,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-5,1924,FALSE
606,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-6,1925,FALSE
607,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-3.5,1926,FALSE
608,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-7.5,1927,FALSE
609,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-8.5,1928,FALSE
610,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-5,1929,FALSE
611,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-10,1930,FALSE
612,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-13,1931,FALSE
613,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-5,1932,FALSE
614,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-7,1935,FALSE
615,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-9.5,1936,FALSE
616,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-19,1937,FALSE
617,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-9,1938,FALSE
618,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-3,1939,FALSE
619,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-4.5,1940,FALSE
620,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-13,1941,FALSE
621,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-0.5,1942,FALSE
622,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-6,1943,FALSE
623,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-3,1944,FALSE
624,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-7,1945,FALSE
625,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-10,1946,FALSE
626,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-17.5,1947,FALSE
627,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-6,1948,FALSE
628,G018325E68360N,330,18.325,68.36,KARSOJIETNA,3,1950,FALSE
629,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-9,1951,FALSE
630,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-13,1952,FALSE
631,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-50,1971,FALSE
632,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-7,1972,FALSE
633,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-28,1974,FALSE
634,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-7,1977,FALSE
635,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-8,1978,FALSE
636,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-8,1979,FALSE
637,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-10,1980,FALSE
638,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-13.5,1982,FALSE
639,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-1.5,1983,FALSE
640,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-1,1984,FALSE
641,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-15,1985,FALSE
642,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-20,1989,FALSE
643,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-2,1990,FALSE
644,G018325E68360N,330,18.325,68.36,KARSOJIETNA,0,1992,FALSE
645,G018325E68360N,330,18.325,68.36,KARSOJIETNA,0,1993,FALSE
646,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-2,1994,FALSE
647,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-22.3,1996,FALSE
648,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-94,2003,FALSE
649,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-60,2008,FALSE
650,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-126,2014,FALSE
651,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-34,2016,FALSE
652,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-11,2017,FALSE
653,G018325E68360N,330,18.325,68.36,KARSOJIETNA,-12,2018,FALSE
654,G018574E68151N,328,18.574,68.151,KUOTOTJAKKAGLACIAEREN,-9,1971,FALSE
655,G018574E68151N,328,18.574,68.151,KUOTOTJAKKAGLACIAEREN,-17,1972,FALSE
656,G018574E68151N,328,18.574,68.151,KUOTOTJAKKAGLACIAEREN,-8,1973,FALSE
657,G018574E68151N,328,18.574,68.151,KUOTOTJAKKAGLACIAEREN,-8,1974,FALSE
658,G018574E68151N,328,18.574,68.151,KUOTOTJAKKAGLACIAEREN,-3.6,1977,FALSE
659,G018603E67938N,329,18.603,67.938,KASKASATJ SE,-10,1951,FALSE
660,G018603E67938N,329,18.603,67.938,KASKASATJ SE,-16,1953,FALSE
661,G018603E67938N,329,18.603,67.938,KASKASATJ SE,-12,1957,FALSE
662,G018603E67938N,329,18.603,67.938,KASKASATJ SE,-10,1958,FALSE
663,G018603E67938N,329,18.603,67.938,KASKASATJ SE,-6,1959,FALSE
664,G018603E67938N,329,18.603,67.938,KASKASATJ SE,-5,1960,FALSE
665,G018603E67938N,329,18.603,67.938,KASKASATJ SE,-2,1961,FALSE
666,G018603E67938N,329,18.603,67.938,KASKASATJ SE,0,1962,FALSE
667,G018603E67938N,329,18.603,67.938,KASKASATJ SE,-5,1963,FALSE
668,G018603E67938N,329,18.603,67.938,KASKASATJ SE,0,1964,FALSE
669,G018603E67938N,329,18.603,67.938,KASKASATJ SE,0,1981,FALSE
670,G018603E67938N,329,18.603,67.938,KASKASATJ SE,0,1984,FALSE
671,G018603E67938N,329,18.603,67.938,KASKASATJ SE,5,1985,FALSE
672,G018603E67938N,329,18.603,67.938,KASKASATJ SE,-1,1986,FALSE
673,G018603E67938N,329,18.603,67.938,KASKASATJ SE,0,1987,FALSE
674,G018603E67938N,329,18.603,67.938,KASKASATJ SE,-6,1988,FALSE
675,G018603E67938N,329,18.603,67.938,KASKASATJ SE,0,1989,FALSE
676,G018603E67938N,329,18.603,67.938,KASKASATJ SE,-2,1990,FALSE
677,G018603E67938N,329,18.603,67.938,KASKASATJ SE,0,1991,FALSE
678,G018603E67938N,329,18.603,67.938,KASKASATJ SE,3,1992,FALSE
679,G018603E67938N,329,18.603,67.938,KASKASATJ SE,1,1993,FALSE
680,G018603E67938N,329,18.603,67.938,KASKASATJ SE,2,1994,FALSE
681,G018603E67938N,329,18.603,67.938,KASKASATJ SE,5,1995,FALSE
682,G018603E67938N,329,18.603,67.938,KASKASATJ SE,-4.1,1996,FALSE
683,G018603E67938N,329,18.603,67.938,KASKASATJ SE,-1,2001,FALSE
684,G018603E67938N,329,18.603,67.938,KASKASATJ SE,5,2002,FALSE
685,G018603E67938N,329,18.603,67.938,KASKASATJ SE,-3,2003,FALSE
686,G018603E67938N,329,18.603,67.938,KASKASATJ SE,-3,2004,FALSE
687,G018603E67938N,329,18.603,67.938,KASKASATJ SE,0,2005,FALSE
688,G018603E67938N,329,18.603,67.938,KASKASATJ SE,-17,2009,FALSE
689,G018603E67938N,329,18.603,67.938,KASKASATJ SE,-7,2014,FALSE
690,G018603E67938N,329,18.603,67.938,KASKASATJ SE,-26,2018,FALSE
691,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,29,1910,FALSE
692,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-85,1946,FALSE
693,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-30,1948,FALSE
694,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,0,1949,FALSE
695,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-15,1950,FALSE
696,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-22,1951,FALSE
697,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-1,1953,FALSE
698,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-14,1957,FALSE
699,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-12,1958,FALSE
700,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-8,1959,FALSE
701,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-16,1960,FALSE
702,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-9,1961,FALSE
703,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-11,1962,FALSE
704,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-13,1963,FALSE
705,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,0,1964,FALSE
706,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-5,1965,FALSE
707,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-11,1966,FALSE
708,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-16,1967,FALSE
709,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-7,1969,FALSE
710,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-34,1970,FALSE
711,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-15,1971,FALSE
712,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-5,1972,FALSE
713,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-3,1973,FALSE
714,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-8,1974,FALSE
715,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-10,1978,FALSE
716,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-10,1979,FALSE
717,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-10,1980,FALSE
718,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-6,1981,FALSE
719,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-4,1983,FALSE
720,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-6.4,1984,FALSE
721,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-4.4,1985,FALSE
722,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,0,1986,FALSE
723,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,0,1987,FALSE
724,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-9,1988,FALSE
725,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,0,1989,FALSE
726,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,4,1990,FALSE
727,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,0,1991,FALSE
728,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,5,1992,FALSE
729,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,3,1993,FALSE
730,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,2,1994,FALSE
731,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,5,1995,FALSE
732,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,1.4,1996,FALSE
733,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,0,1997,FALSE
734,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,3.8,1998,FALSE
735,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,0,2000,FALSE
736,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,2.3,2001,FALSE
737,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-5.8,2002,FALSE
738,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-3,2003,FALSE
739,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-3,2004,FALSE
740,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,0.5,2005,FALSE
741,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-5,2006,FALSE
742,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-50,2014,FALSE
743,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-14,2016,FALSE
744,G018564E67915N,333,18.564,67.915,ISFALLSGLACIAEREN,-29,2018,FALSE
745,G017468E67583N,344,17.468,67.583,HYLLGLACIAEREN,-10,1968,FALSE
746,G017468E67583N,344,17.468,67.583,HYLLGLACIAEREN,-10,1970,FALSE
747,G017468E67583N,344,17.468,67.583,HYLLGLACIAEREN,-2,1971,FALSE
748,G017468E67583N,344,17.468,67.583,HYLLGLACIAEREN,-10,1972,FALSE
749,G017468E67583N,344,17.468,67.583,HYLLGLACIAEREN,-2,1973,FALSE
750,G017468E67583N,344,17.468,67.583,HYLLGLACIAEREN,-2,1974,FALSE
751,G017468E67583N,344,17.468,67.583,HYLLGLACIAEREN,-36.9,1984,FALSE
752,G017468E67583N,344,17.468,67.583,HYLLGLACIAEREN,-38,1988,FALSE
753,G017468E67583N,344,17.468,67.583,HYLLGLACIAEREN,0,1991,FALSE
754,G017468E67583N,344,17.468,67.583,HYLLGLACIAEREN,0,1992,FALSE
755,G017468E67583N,344,17.468,67.583,HYLLGLACIAEREN,0,1993,FALSE
756,G017468E67583N,344,17.468,67.583,HYLLGLACIAEREN,-4,1994,FALSE
757,G017468E67583N,344,17.468,67.583,HYLLGLACIAEREN,0,1995,FALSE
758,G017468E67583N,344,17.468,67.583,HYLLGLACIAEREN,-89.7,2003,FALSE
759,G017468E67583N,344,17.468,67.583,HYLLGLACIAEREN,-45,2008,FALSE
760,G017468E67583N,344,17.468,67.583,HYLLGLACIAEREN,-19,2011,FALSE
761,G017468E67583N,344,17.468,67.583,HYLLGLACIAEREN,0,2012,FALSE
762,G017468E67583N,344,17.468,67.583,HYLLGLACIAEREN,-10,2014,FALSE
763,G017655E67449N,339,17.655,67.449,VARTASJEKNA,-1,1968,FALSE
764,G017655E67449N,339,17.655,67.449,VARTASJEKNA,-26,1970,FALSE
765,G017655E67449N,339,17.655,67.449,VARTASJEKNA,-1,1971,FALSE
766,G017655E67449N,339,17.655,67.449,VARTASJEKNA,-6,1972,FALSE
767,G017655E67449N,339,17.655,67.449,VARTASJEKNA,-10,1973,FALSE
768,G017655E67449N,339,17.655,67.449,VARTASJEKNA,0,1974,FALSE
769,G017655E67449N,339,17.655,67.449,VARTASJEKNA,0,1977,FALSE
770,G017655E67449N,339,17.655,67.449,VARTASJEKNA,-4,1979,FALSE
771,G017655E67449N,339,17.655,67.449,VARTASJEKNA,-17,1984,FALSE
772,G017655E67449N,339,17.655,67.449,VARTASJEKNA,0,1991,FALSE
773,G017655E67449N,339,17.655,67.449,VARTASJEKNA,0,1992,FALSE
774,G017655E67449N,339,17.655,67.449,VARTASJEKNA,0,1993,FALSE
775,G017655E67449N,339,17.655,67.449,VARTASJEKNA,0,1994,FALSE
776,G017655E67449N,339,17.655,67.449,VARTASJEKNA,0,1995,FALSE
777,G017655E67449N,339,17.655,67.449,VARTASJEKNA,0,2002,FALSE
778,G017655E67449N,339,17.655,67.449,VARTASJEKNA,-17.5,2003,FALSE
779,G017655E67449N,339,17.655,67.449,VARTASJEKNA,-12,2010,FALSE
780,G017655E67449N,339,17.655,67.449,VARTASJEKNA,-10,2011,FALSE
781,G017655E67449N,339,17.655,67.449,VARTASJEKNA,0,2012,FALSE
782,G017655E67449N,339,17.655,67.449,VARTASJEKNA,-75,2014,FALSE
783,G017571E67471N,336,17.571,67.471,SUOTTASJEKNA,17.5,1901,FALSE
784,G017571E67471N,336,17.571,67.471,SUOTTASJEKNA,50,1909,FALSE
785,G017571E67471N,336,17.571,67.471,SUOTTASJEKNA,-15,1968,FALSE
786,G017571E67471N,336,17.571,67.471,SUOTTASJEKNA,-53,1970,FALSE
787,G017571E67471N,336,17.571,67.471,SUOTTASJEKNA,-5,1971,FALSE
788,G017571E67471N,336,17.571,67.471,SUOTTASJEKNA,-12,1972,FALSE
789,G017571E67471N,336,17.571,67.471,SUOTTASJEKNA,-22,1973,FALSE
790,G017571E67471N,336,17.571,67.471,SUOTTASJEKNA,-6,1974,FALSE
791,G017571E67471N,336,17.571,67.471,SUOTTASJEKNA,-19,1977,FALSE
792,G017571E67471N,336,17.571,67.471,SUOTTASJEKNA,-5,1978,FALSE
793,G017571E67471N,336,17.571,67.471,SUOTTASJEKNA,-13.8,1979,FALSE
794,G017571E67471N,336,17.571,67.471,SUOTTASJEKNA,-5,1984,FALSE
795,G017571E67471N,336,17.571,67.471,SUOTTASJEKNA,-2,1991,FALSE
796,G017571E67471N,336,17.571,67.471,SUOTTASJEKNA,0,1992,FALSE
797,G017571E67471N,336,17.571,67.471,SUOTTASJEKNA,0,1993,FALSE
798,G017571E67471N,336,17.571,67.471,SUOTTASJEKNA,0,1994,FALSE
799,G017571E67471N,336,17.571,67.471,SUOTTASJEKNA,0,1995,FALSE
800,G017571E67471N,336,17.571,67.471,SUOTTASJEKNA,-36.9,1996,FALSE
801,G017571E67471N,336,17.571,67.471,SUOTTASJEKNA,-0.6,1997,FALSE
802,G017571E67471N,336,17.571,67.471,SUOTTASJEKNA,-26.8,2002,FALSE
803,G017571E67471N,336,17.571,67.471,SUOTTASJEKNA,-56,2008,FALSE
804,G017571E67471N,336,17.571,67.471,SUOTTASJEKNA,-38,2011,FALSE
805,G017571E67471N,336,17.571,67.471,SUOTTASJEKNA,-35,2014,FALSE
