Year,Month,Temperature_2m,Skin_Temperature,Total_Precipitation
1984,1,259.9852158016629,254.59508730570477,0.05618326211051852
1984,2,259.8341510182335,254.7735092299325,0.09732341483208481
1984,3,263.2182754304674,258.43764743804934,0.0729626810040406
1984,4,268.0937157992659,263.31920018689385,0.05015665852196015
1984,5,270.6806261698405,270.8131675084432,0.26886045851855883
1984,6,276.3396030732955,273.3997170897736,0.10199422550106702
1984,7,280.6786055882772,278.4549714618259,0.04884974112733661
1984,8,279.40332868364123,280.7569329367744,0.20366328758854357
1984,9,275.2496264885212,274.7155144570888,0.11668853737209099
1984,10,272.0894041273329,267.7294985453288,0.1136980683770326
1984,11,268.2637712544408,263.28546885786386,0.08790350742102734
1984,12,263.53616583082413,256.2022974014282,0.0683623670989898
1985,1,256.40769271850587,250.34842953152128,0.07886948718322356
1985,2,264.3755375897443,257.97077362625686,0.04592133857499631
1985,3,263.73521247439913,260.7595196617974,0.11242858755928525
1985,4,268.69994075818994,266.2790166262923,0.039075991169529506
1985,5,272.95945862664115,272.0601590050591,0.2536926238439758
1985,6,275.98145590157344,273.1171432802047,0.08003865535588789
1985,7,282.3297198825412,280.96704313490125,0.07854574005337198
1985,8,280.6621398501926,281.29988123575845,0.14087676157414694
1985,9,280.23763321185936,280.4377360289124,0.0334647262750383
1985,10,275.7265498903063,275.39589138031005,0.025361174365400946
1985,11,263.26854589615743,259.1294888025043,0.06503760377354946
1985,12,264.80917157067194,256.3863211525811,0.029100119139597945
1986,1,259.4495982276069,255.07009512583414,0.14215355847580616
1986,2,258.60350917298115,252.68156831058454,0.0718219964794692
1986,3,265.60471805996366,261.3505565431383,0.0485898686151224
1986,4,267.51968611793956,267.15911847695537,0.38977634163203273
1986,5,275.7441189659966,273.14703833262126,0.10693518830846048
1986,6,278.19923367993584,273.2727385334585,0.061248532922906246
1986,7,280.84008176591664,281.1066575156318,0.0975508020415858
1986,8,280.91294095781114,282.69624161190455,0.10881415281661855
1986,9,278.80603088729686,280.1761540160782,0.0422281041380023
1986,10,274.4032157262166,273.519331656562,0.03300835160599876
1986,11,267.22577522540917,262.14094047984855,0.03764476560949645
1986,12,262.0560458925035,255.4129499435425,0.07585250607623617
1987,1,260.3656559202406,252.84177532196045,0.07363840192158581
1987,2,263.8314076882821,258.87666735237025,0.10148644406854439
1987,3,262.1678959740533,257.5659211900499,0.04388094707266072
1987,4,269.68305473766105,266.30925049178904,0.11863837882733777
1987,5,271.68236787584095,270.01714269849987,0.05903176628583521
1987,6,275.89302654924063,273.99257857224035,0.1393141650492111
1987,7,281.23185823228624,281.92173873053656,0.20700735849000504
1987,8,281.37522186703154,282.8576795366075,0.1658884716577409
1987,9,280.7502081640836,281.22657379062696,0.06218863954992441
1987,10,273.44889596303307,271.8538628048367,0.1841119577692952
1987,11,267.44759097044494,263.3700485667963,0.1070972759570517
1987,12,266.0971233155992,258.41251843770345,0.03593875201838828
1988,1,263.9234061982897,259.7304768668281,0.0835815882125131
1988,2,261.7978917076474,255.0580155054728,0.05078414190932638
1988,3,263.4274940914578,260.1208627700806,0.10943344973894188
1988,4,270.2155255942509,269.0639054090127,0.10444468107115747
