Year,Month,Temperature_2m,Skin_Temperature,Total_Precipitation
1984,1,260.03152291747347,258.35915876688176,1.4831601639342402
1984,2,259.69276956313934,257.6828472680842,1.3799693052262092
1984,3,262.3962137423987,260.18794164153354,0.6306028571437806
1984,4,267.60764151084436,265.80898305172497,0.5626513181639126
1984,5,270.5237743304607,270.7499504272052,1.2183372422154062
1984,6,274.7952870889453,273.79064879929604,0.9351053390469809
1984,7,278.20823195022643,275.1235414151305,0.924796661687415
1984,8,278.48982286168246,277.8934111568115,1.3186486905239734
1984,9,273.73079806935255,273.0222459453654,1.588745859995703
1984,10,272.0917852373964,270.0335938780335,0.8475032175607107
1984,11,268.39886752887236,266.0462562737936,0.7646034324024156
1984,12,262.64702657151497,259.19492029489686,0.6856554881782921
1985,1,255.65271954591248,253.2445495102689,1.0640884747043386
1985,2,263.9619025281157,260.9304553142757,1.1800556738573251
1985,3,263.3920421633958,262.10476037884126,0.7599716511955992
1985,4,268.2934599132137,266.977152642134,0.9982423233317248
1985,5,272.1078928527248,271.88902566873253,1.5598436338344404
1985,6,274.32334687183453,273.50302978452123,1.249643891221147
1985,7,280.9753154734177,276.52850767932176,0.610667395153875
1985,8,278.85995992697065,277.76992735120984,1.4524785515066303
1985,9,278.8642404177526,278.13993161080896,0.5064303620462512
1985,10,275.09774619807683,274.05937535121524,0.1363970482318464
1985,11,262.5636544714832,261.0635625892908,0.8760322081412559
1985,12,263.59357814993444,258.8851926616508,0.3524839682314549
1986,1,259.1031076041035,257.9334896533426,2.796225002320192
1986,2,257.827727216231,255.3014394450766,0.4507520088245017
1986,3,265.4239340224577,263.8643686540099,0.6747091567158021
1986,4,267.3862287692971,267.25045180409575,1.8151249554355358
1986,5,274.4951161448161,273.567839263536,0.979352822301693
1986,6,276.25752008175783,273.46708465074204,0.9949076558294714
1986,7,279.1291528716398,277.2672438085856,0.9786437351727759
1986,8,279.77172581099,279.58217606248525,0.8221092103543866
1986,9,278.0681466682062,277.9621129013649,0.24334601824321334
1986,10,273.9764546210921,273.1863403820169,0.77955807523226
1986,11,266.13191723455003,263.0054824747455,0.5598866760944298
1986,12,261.6090848165636,258.28261506866227,2.096053567905446
1987,1,259.02508186238026,255.62498516316617,1.2016079675606037
1987,2,262.94803687640075,260.49281486943204,0.6295951140050792
1987,3,261.7259880291,260.1438534405588,1.2825755518200528
1987,4,269.2909711837013,267.407372728152,1.0520830479630403
1987,5,270.2330925151489,269.60128796310715,1.1622323393311742
1987,6,274.1490347116465,273.3017771291109,1.5678269615518412
1987,7,279.2632648564482,275.7752961120021,1.4249116436968137
1987,8,279.1170478331175,277.0359884371703,1.589105169051583
1987,9,279.6538869946238,278.91689450025467,0.6377163564671322
1987,10,273.32057297527564,272.2891116973176,1.011367355674562
1987,11,267.3752003431226,265.3606866302067,1.3404717608986298
1987,12,264.933366281356,260.9656322315552,0.589089043990698
1988,1,263.10653245173194,261.29406427478426,0.9239086187061053
1988,2,261.3464006458402,258.6815201541669,1.1482712009492442
1988,3,263.3292249643027,262.6352261336462,2.9225451871268224
1988,4,269.91709151976744,269.1239909424179,0.5907133760131301
1988,5,273.9931966955543,273.439241927136,0.7029893934010201
1988,6,275.8508675466773,274.16792462122515,1.3107762108887293
1988,7,280.1209657110748,277.73007184580365,1.147777094253366
1988,8,280.44039058246835,280.14521402980176,0.9101721158594889
1988,9,276.78898159182836,276.39230013441767,0.7755796904545061
1988,10,273.6239331379156,272.62316667315605,1.641590686135083
1988,11,266.2721922452233,261.5440574177286,0.7166320401612425
1988,12,263.82130957080943,260.79918370199385,1.6230909170269712
1989,1,262.8817462286821,256.0752756381857,0.1942171154084679
1989,2,265.44257960216,261.4839303125063,0.7738314905751611
1989,3,267.75363616081034,264.9254353532755,0.9627093727121095
1989,4,268.25534078694034,267.8890003917995,1.7127942119682538
1989,5,273.42678258932415,272.4057087684135,0.5147150713339868
1989,6,275.2238898171067,273.56987223101663,0.7302930612541368
1989,7,280.21378022950273,279.0526678428796,1.0342382462442514
1989,8,279.4183116355984,279.0293357571423,1.0826102362318277
1989,9,276.64308766997436,276.79908945035993,0.5740230738568199
1989,10,271.9870495092458,269.7246927201428,0.9323529481547299
1989,11,264.96162621645146,261.0552898394887,0.49185078168345076
