Year,Month,Temperature_2m,Skin_Temperature,Total_Precipitation
1984,1,261.63329407930826,258.74412775488673,0.6219442816773637
1984,2,261.43333201412236,258.1153016221244,0.5018954690384754
1984,3,264.52197367817223,261.4639607858747,0.23503692169752022
1984,4,269.656060934299,267.07329369223004,0.1867285427368446
1984,5,272.40414270519534,272.2587942188069,0.4531474318121115
1984,6,277.43651705588974,274.91298829447845,0.36249953929906076
1984,7,281.4303729641011,278.65945353427173,0.3308763392430829
1984,8,280.90262380229996,281.17681734009653,0.4547363461665474
1984,9,276.19656992209434,275.67341021127737,0.5278729486175997
1984,10,273.2367768799518,269.85390741236915,0.2657477452635363
1984,11,270.12150347769295,266.92412313457214,0.3184666629713912
1984,12,263.5675238779933,258.743798273162,0.20856114687672864
1985,1,256.8230268187442,252.8097685072157,0.358290301833584
1985,2,266.00186976280935,261.94175200333626,0.41340802262067583
1985,3,265.24576394715103,262.86978156813564,0.34105923149397854
1985,4,270.20084754584155,268.382756463041,0.3565454884891615
1985,5,274.10558649196014,273.1644980874214,0.47406320968372995
1985,6,276.933889241147,274.73554463426484,0.5154617663097274
1985,7,283.98194983818206,282.58050457079753,0.2799879720394901
1985,8,281.68370983533265,281.4893910970167,0.44908844742278675
1985,9,281.3476542594162,280.9447940378284,0.11779902139463483
1985,10,277.5511050578115,276.5565964179748,0.051903181774188636
1985,11,264.0162370478505,260.6302577051623,0.3552499768536519
1985,12,264.65411284818487,258.6786566082367,0.16243602894458378
1986,1,261.09626416782874,258.8780753058453,0.9809125901963214
1986,2,260.01230137216965,255.89511437065852,0.22059681620337945
1986,3,267.20471801398617,264.55112979084305,0.2850106526866922
1986,4,269.4817914786265,268.6991368020089,0.5544409716942806
1986,5,276.54096996573185,274.5178797120204,0.33101443610187753
1986,6,278.9599598387215,274.88594786827724,0.30841138047454436
1986,7,282.24010443283345,282.16019783055935,0.32138684569162496
1986,8,282.368373983279,282.4777157063313,0.37311117390535087
1986,9,280.39198589046265,280.3105496488861,0.1424331451414998
1986,10,275.74885857468945,274.83744633920674,0.3036992277790826
1986,11,267.25095800031534,262.56411118974654,0.2314952699137449
1986,12,262.5112088460258,258.3965765214909,0.7085326188881489
1987,1,260.89854115667544,256.465012773776,0.4682656430464598
1987,2,264.4160149564901,261.2894990852772,0.18979314690612523
1987,3,264.2262890781611,261.89034854005286,0.43032950217704896
1987,4,271.2050911758277,268.72801592121016,0.3337823103211383
1987,5,272.3777198245521,271.372438389119,0.3666410213917475
1987,6,276.41402739928566,274.4171728412473,0.5548469834871294
1987,7,282.0214859799028,278.55068898102206,0.5219221505630081
1987,8,282.398398168747,282.5256338496666,0.4934975501616288
1987,9,282.1174271031938,281.5589994326126,0.23654694300145498
1987,10,275.18969029823484,273.7188606714798,0.44176470958164016
1987,11,268.7783290789463,266.22034926928205,0.4706212259787069
1987,12,266.1228207026048,261.0309385949833,0.2071130004618004
1988,1,265.0826104837622,261.89091845330995,0.40689832938893855
1988,2,263.02885982276354,259.2314099803675,0.49751003052778886
1988,3,265.4517812560058,263.8742995896133,0.9514397709359861
1988,4,272.1217542860491,270.8160695232612,0.21265166758513704
1988,5,276.21284656057696,274.4544543347116,0.31634960839872484
1988,6,278.33628468241295,275.433996228802,0.4129919455871235
1988,7,283.15840375113623,283.41754216842503,0.3341521650491856
1988,8,283.0740183336362,283.39331796829305,0.3278197020213763
1988,9,279.27636534666516,279.36993945961734,0.236150691166906
1988,10,276.5880188828807,275.4414806883214,0.5274047100410247
1988,11,268.5940085187563,265.0799351284756,0.1958573651891815
1988,12,264.1845186563984,259.77911307735405,0.47252153989814405
1989,1,263.3289209599324,255.8832029392939,0.05857906479749629
1989,2,266.59664738510014,262.0277817146028,0.2322333852098009
1989,3,269.5582282628492,265.920597209679,0.34910400087130067
1989,4,270.039646771459,268.9498341599566,0.5354254260018897
1989,5,275.4734767324731,273.4711398295314,0.13013297409183733
1989,6,277.9811639133634,276.03489105236497,0.2637068227714672
1989,7,283.0918591914204,283.61466583496207,0.32805228358369454
1989,8,282.2269541893077,282.45491122445145,0.3463633630186831
1989,9,279.0184813885342,279.45024085328197,0.23635914883205383
1989,10,273.9985354820438,271.87308431650507,0.25435898560715553
