Year,Month,Temperature_2m,Skin_Temperature,Total_Precipitation
1988,1,247.8972308217926,243.39315189376677,3898.4135505809363
1988,2,249.27158578177495,245.85547023828164,3945.1095472090424
1988,3,254.26633303824792,253.67220856107647,6987.490323884935
1988,4,258.91140107247,255.99195072031316,3977.8538727442074
1988,5,263.2521298345525,261.45631586002605,3608.677897205543
1988,6,266.9082492085198,267.1611667576428,477.00381919004656
1988,7,274.6548689421662,274.02815412408,2441.7066375076793
1988,8,274.1903717507167,279.0872880777681,2056.88038730515
1988,9,271.12705107761747,276.5246523116105,846.1834828910552
1988,10,257.54841994461196,259.2604542781942,2035.181234334286
1988,11,253.11662788733477,250.1174840080419,347.00649895028636
1988,12,250.47466093019676,246.8197091469585,4105.712321716156
1989,1,244.21833593085984,238.74761195886083,2374.6835185149025
1989,2,245.91696262302858,242.65774922417225,3306.24802304877
1989,3,253.278208386294,251.38412891558016,2827.0802801595564
1989,4,254.62202511854113,252.0507175701104,2362.3633071312224
1989,5,260.46630604326685,257.91603994440635,3492.947015483664
1989,6,266.0234218343541,265.03330641488026,2376.64827262918
1989,7,271.3252799970848,271.7607760647555,2309.911511233684
1989,8,272.8291345339551,277.4484997986469,2662.3329507020576
1989,9,269.504840872903,273.79177301620086,972.4543370897449
1989,10,261.4870733260562,264.43940637136996,1572.0892532689636
1989,11,249.96016538349542,245.26298375122875,3180.4343064728987
1989,12,249.3571630106353,245.14940275923132,3894.6173214094847
1990,1,249.37612553766334,247.3917779531668,5087.786776321296
1990,2,249.9252640678235,248.24096156029142,3757.176463029077
1990,3,252.55774898897945,248.8094833611065,4533.860433803403
1990,4,257.917647055927,256.6263355522803,3372.8192907414873
1990,5,265.95903820376014,266.43258235417034,1554.8000183119375
1990,6,270.74859329845447,271.99581347492875,1059.554141747233
1990,7,274.5878104741692,280.09993253643415,3747.912242295192
1990,8,275.94290729308915,282.1914985454256,2353.128011838346
1990,9,273.5877241117891,279.77746204005246,322.99724512322285
1990,10,263.12553753972816,266.44308718047665,1445.806469994795
1990,11,252.15130011974168,249.54476379662853,1194.8739684371028
1990,12,250.75660479786453,247.3171264253223,3594.1901520171123
1991,1,246.63065290788785,241.63067937331027,5071.923344709429
1991,2,247.76408000992296,244.22870047026478,2821.1402188159614
1991,3,254.73720290808347,252.88717747468246,5395.905607351766
1991,4,258.4977033808615,257.12090986126833,2345.0899732594917
1991,5,262.93820609775673,262.56509853751936,4835.9159718088285
1991,6,267.3559064056504,268.37498370534496,2467.464730883975
1991,7,271.8315793211385,273.3149089722627,1235.8033831741443
1991,8,273.94852147049005,280.1263667168669,2192.7793252427164
1991,9,272.47290938056284,278.69892202180506,1196.4203518623701
1991,10,257.20392545574055,258.42516095618464,1171.572440494702
1991,11,252.95182154865137,251.9998870537071,1940.8011870523917
1991,12,251.05477838533588,247.8487905839251,9208.642087430248
1992,1,248.336290038973,245.12152533760656,4840.468006737281
1992,2,247.52948136909296,243.54468527427375,3575.9295240229008
1992,3,252.39612188237922,251.84932469283987,4936.116808656828
1992,4,259.4139001384045,257.59187092321025,2877.4749484873846
1992,5,262.96062650584395,262.13253588585206,3212.0356905629055
1992,6,267.6637112443037,268.4255318332062,1314.201355614906
1992,7,272.8557056204518,272.4872442095372,2770.546287771534
1992,8,274.40099136428586,279.41765855664164,1657.4711892206283
1992,9,269.96107964579477,274.77320318992423,2699.835598098585
1992,10,261.29932425232465,263.5302507419516,1183.056155603579
1992,11,254.94386744796765,252.19105254315946,1654.6166281077838
1992,12,250.40052353418287,247.99134561168393,3926.8201458684493
1993,1,244.06823151478739,237.78826544072365,1397.1904943107377
1993,2,250.92914289153984,249.23488450552614,4864.408718590282
1993,3,250.93060504633505,248.2220525458513,4581.6444443669325
1993,4,258.7557809245524,256.40293459721954,3294.9690266161256
1993,5,263.35176927760773,261.95848575870264,4296.814462287582
1993,6,267.7310755187925,267.8354806912345,661.3884963755327
1993,7,272.75995824395426,274.75587498707364,3224.409732366304
1993,8,273.5741946333475,279.51743358126697,1403.4147433456396
1993,9,271.92013833690703,278.1504715316702,559.695071107463
1993,10,256.25929457395773,255.87094761657931,2446.471566562624
1993,11,253.72319252848922,251.59182193229208,5755.238639101599
1993,12,249.84011480200758,245.74957470312893,3659.5371910873814
1994,1,246.38730726232967,240.48264627499327,3090.738366131638
1994,2,248.35800762692992,246.5901495274365,3445.693639763521
1994,3,254.44263857069728,252.99418774217943,4369.92959718001
1994,4,256.05729749680427,255.04146692380982,3425.0507106862397
1994,5,263.4508457789931,262.7519565386558,1891.6083286392554
1994,6,269.30417268208095,270.8518296912499,723.7281544869877
1994,7,277.5148014847272,280.9996458584622,1100.069502938464
1994,8,277.3752386931762,285.3926732748076,1106.079005280653
1994,9,266.5409161975478,270.8366040595325,2250.478819332319
1994,10,257.30596365653633,257.51705416404775,1149.3305283128616
1994,11,254.22762528615792,251.8885500073916,2948.239590569645
1994,12,248.10056756715994,243.77808064502122,4355.574815794059
1995,1,244.95146709585072,238.84161100580678,1306.529155679822
1995,2,246.97440815655173,240.85824112459517,2393.1641801774417
1995,3,254.66418887881304,252.93156941472387,5091.284264184353
1995,4,258.6097239009679,257.7730915313164,3282.575691608093
1995,5,264.8084480045173,263.1868033246714,3551.372854832804
