Year,Month,Temperature_2m,Skin_Temperature,Total_Precipitation
1990,1,257.3109344347769,251.23738224614075,92877.57488156627
1990,2,258.10432600154434,252.40563797011419,45268.95921116376
1990,3,262.0297318248294,258.5732881921597,121270.7843724583
1990,4,266.64872064131094,265.46137810113675,181988.46976946894
1990,5,273.0855035588765,271.2071731602837,219349.30513238613
1990,6,277.70799325962054,275.126844244191,126853.12802312286
1990,7,277.97216990462834,283.16416580428495,418045.1807610303
1990,8,278.36849000376816,283.33203012858803,276217.9840194904
1990,9,276.0702658873452,279.82105403356707,115543.69884101134
1990,10,267.92738733467723,265.6451226964964,192034.1451360701
1990,11,262.71458074172455,256.0802059611784,168113.27658232095
1990,12,259.66816487400195,252.27095446205536,76067.48393404651
1991,1,256.2726062151706,249.46320660362852,81473.39466205247
1991,2,257.14295921521784,250.72914915104639,52523.816723543474
1991,3,262.02327131203964,258.9550456310084,101040.67849320055
1991,4,268.05927884514557,266.3714419599851,138362.39785560087
1991,5,271.541201823387,271.2329952484956,126448.8514935215
1991,6,275.5293530771185,275.66861823515944,270044.49203755654
1991,7,279.02322223282096,284.4746013928321,323848.61211753835
1991,8,277.2636678301983,281.7583104684762,309306.1043731247
1991,9,275.18500540704014,278.5521002578141,155601.06716994295
1991,10,267.34277855021173,263.3439050767355,103181.89166906306
1991,11,262.41666348636,254.7589990374091,44345.36595962505
1991,12,259.42630481550987,252.3895675906694,105531.13392005523
1992,1,258.93180442406566,252.6057122595007,68271.33234585688
1992,2,258.9286207171211,253.00104117972276,89125.06482077716
1992,3,258.9607191682343,256.7588775872673,96247.26884253495
1992,4,268.79284088246817,267.2892443326418,197499.18926870552
1992,5,270.07963819585336,269.84988058374745,216138.04663031723
1992,6,274.4078566878297,273.25239666684763,368627.05697387725
1992,7,278.8119456972971,281.2012097782626,251301.70744852713
1992,8,276.9848212286437,281.635962589819,328852.75120959175
1992,9,272.557470048104,274.42476931032274,197408.76383731226
1992,10,267.0115302015004,261.4071119715657,128192.53006390571
1992,11,264.62997451968977,254.85085349559512,40955.41685158507
1992,12,259.9863956347268,253.40147239239204,161889.7570476282
1993,1,255.88339636890933,248.54323274743552,50212.75069058205
1993,2,259.41908571153664,255.9719663785462,135621.17735247858
1993,3,261.31151178437574,259.165002757955,141533.718417452
1993,4,267.23630023811955,264.5644174200365,143433.1060162339
1993,5,269.84487622164596,269.8505275515751,242644.1325646863
1993,6,275.3033864737556,273.29107683788925,289450.1037584308
1993,7,278.1067607730521,279.2793074598818,359211.02792152605
1993,8,276.6539124414851,281.7238745810774,311895.4463765302
1993,9,274.5381224552326,277.4355341239955,224526.66575472697
1993,10,265.9432760917239,261.76965782551844,165550.11390506383
1993,11,262.13024089497725,258.73632508261306,197838.02302059488
1993,12,259.5625234113107,251.51969910337314,76348.2954383062
1994,1,256.73218612484396,247.9333090879131,47945.38964371315
1994,2,255.84407273099615,251.70603869733614,58605.45879080541
1994,3,262.9487581344524,258.0147543779718,92505.45350858732
1994,4,264.9825752072915,263.4152343862195,252397.33951934424
1994,5,272.3630659730934,271.6150063821296,222048.16907576512
1994,6,276.99877457630134,274.8519938089741,205745.887745407
1994,7,279.46284222470655,284.848920864021,427521.2697940424
1994,8,278.85503082069573,283.99247022927767,296650.6790229888
1994,9,270.0843438885354,269.18986629245995,184283.5463358287
1994,10,267.3429174240787,264.1410179505829,97802.09991943456
1994,11,264.91201940682976,259.3445092894192,181459.10443610445
1994,12,257.62634714710526,251.16380898825753,96240.70706780042
1995,1,255.328584883918,245.78869748578788,38487.279866026336
1995,2,258.84780323961104,251.96439850942178,47492.65405000738
1995,3,262.20942444396667,258.5883819681667,58146.10905042323
1995,4,265.7274385577244,263.04668109890554,35520.9333655002
1995,5,271.2810574337732,271.6203240459059,236043.4499954976
1995,6,276.41568279949365,275.8931282283696,335840.2437353378
1995,7,278.72739008754894,284.12297176471003,381363.7432610634
1995,8,278.52868178385125,283.42704809185153,270919.73740089586
1995,9,274.3065527916207,277.29081736220587,267786.88501395896
1995,10,266.44996081137083,261.9901600508926,204107.20921708675
1995,11,263.1248836220478,253.74222347889824,70221.61208960917
1995,12,256.6080168682045,247.0305560922879,49566.15582388618
1996,1,253.56090532737647,245.8807612302061,46562.669474912276
1996,2,258.35007359004385,252.10362737032324,82782.27602590105
1996,3,260.63537930763533,257.9819632291501,118657.5986158874
1996,4,265.1297349524499,264.7167638878718,266420.35544875945
1996,5,270.27371272036277,270.58150671806834,229410.1076020257
