Year,Month,Temperature_2m,Skin_Temperature,Total_Precipitation
1989,1,250.74495344454309,244.06903508329586,273.68331933811305
1989,2,253.27685589117166,249.00284890258007,416.5159797486279
1989,3,258.16294059510284,256.0104247921814,712.8146343535763
1989,4,260.9066124779617,257.7207128897401,1520.3781480344926
1989,5,269.214697505079,268.92898633231255,1867.0753123888799
1989,6,272.93520054614504,276.00705896282125,4537.693438596902
1989,7,277.5075645937856,282.4421556439449,4202.234780935087
1989,8,276.92418387224484,281.11888666599566,3406.2999445293676
1989,9,272.30712203909394,273.7827538258987,1763.191518290923
1989,10,267.5666816993183,268.5745381675046,858.1938931123285
1989,11,256.05619393602706,250.01480939496983,656.7282430487854
1989,12,256.082493169208,250.47390448916428,621.414959320754
1990,1,253.52930979370868,247.89961110486894,318.6440390559257
1990,2,254.29990951461676,250.96880177765718,612.8732798705338
1990,3,258.98521676381256,255.81644268927334,1125.7091301652204
1990,4,263.906848464677,261.5783376173518,1372.8627878214256
1990,5,270.31058343088233,268.0685120015002,2313.2041170462717
1990,6,277.2401388452423,281.04948919465454,3928.0868568242895
1990,7,277.4553160580238,282.07824745758194,5384.104484120518
1990,8,277.88481126210183,281.67066167190904,4207.611934197476
1990,9,275.29603640247996,277.50207868208827,1610.867750913858
1990,10,267.7265326311784,268.74550100682114,1286.823874407503
1990,11,257.97113199627034,251.45388910135372,773.1763880761714
1990,12,254.66856600991056,248.68258454427416,362.17711103313405
1991,1,253.33811207181685,247.2804779839597,661.1339152576728
1991,2,253.51004466620955,249.0304549993208,369.96740197726746
1991,3,260.2114048192218,256.83605845966446,1290.2979584832956
1991,4,264.7575342560809,263.2642098782434,1158.3765212632009
1991,5,269.52914198207463,267.57912210651267,2438.8595388442013
1991,6,275.18268995783507,278.5124232724328,5838.849138979088
1991,7,278.1042061285948,283.10981143637036,4263.991692657257
1991,8,276.63168806065136,280.0819481357852,3599.8224783298697
1991,9,274.36159591489064,276.6264598937847,2485.989419591884
1991,10,264.41448588182897,264.8620489164738,700.1626922237663
1991,11,257.81044082624913,257.894329302717,289.35548164161617
1991,12,254.59180961160627,249.7341079039752,628.7865112853439
1992,1,253.72514127941557,247.5844218358436,428.5819882207463
1992,2,256.82358310449183,250.1606196614619,655.0900896580066
1992,3,257.34647899298545,252.9387317450016,1144.8844561654107
1992,4,266.61689815809575,263.0260554500314,1623.8875077437003
1992,5,270.78382740789164,267.00514227953164,3551.0267485442814
1992,6,275.3601770916073,277.60395885728366,4777.364069357196
1992,7,278.15178004445426,282.17119299128314,4454.708936353297
1992,8,277.01256353644897,280.35439476678624,3504.4267264383884
1992,9,272.86966100397353,274.91567020285703,2361.608520349637
1992,10,266.3986391991082,263.08531674075516,804.0977244424561
1992,11,262.1295794481669,253.127963033983,796.4086024178079
1992,12,256.60434262906597,250.2279148227121,1599.731546743461
1993,1,250.3458461005419,241.606095727414,355.9834692599636
1993,2,256.902935027578,252.31067591277807,695.7757377030051
1993,3,258.7102829751821,254.7434124883334,1257.3014610740008
1993,4,264.9026192920114,259.7422450697456,1373.8060755300048
1993,5,269.9196746411743,266.53692580738254,5188.254224156211
1993,6,275.186820512195,273.37132715726074,5744.882155182059
1993,7,277.43177862449016,281.62493058835975,5540.313374518912
1993,8,276.0144963030299,280.0189527028705,4257.181131773274
